0.00134359	0.00268663	0.00402857	0.00536887	0.00670698	0.00804238	0.00937454	0.0107029	0.0120271	0.0133465	0.0146606	0.0159691	0.0172715	0.0185674	0.0198565	0.0211383	0.0224126	0.0236791	0.0249376	0.0261878	0.0274296	0.028663	0.0298877	0.0311037	0.032311	0.0335096	0.0346995	0.0358807	0.0370532	0.0382171	0.0393723	0.0405188	0.0416565	0.0427853	0.0439049	0.0450151	0.0461154	0.0472053	0.0482842	0.0493513	0.0504055	0.0514459	0.052471	0.0534793	0.0544691	0.0554385	0.0563853	0.0573071	0.0582013	0.059065	0.0598951	0.0606883	0.0614412	0.06215	0.0628109	0.0634196	0.0639722	0.0644641	0.064891	0.0652485	0.065532	0.065737	0.0658591	0.065894	0.0658374	0.0656853	0.0654339	0.0650796	0.0646192	0.0640498	0.0633688	0.0625741	0.061664	0.0606373	0.0594932	0.0582315	0.0568524	0.0553566	0.0537456	0.0520209	0.050185	0.0482405	0.0461906	0.044039	0.0417896	0.0394471	0.037016	0.0345016	0.0319092	0.0292444	0.0265133	0.0237218	0.0208763	0.0179833	0.0150492	0.0120808	0.00908479	0.00606807	0.0030375	
0.00268773	0.00537435	0.00805878	0.0107399	0.0134167	0.016088	0.0187528	0.0214101	0.0240589	0.0266981	0.0293269	0.0319444	0.0345496	0.0371418	0.0397202	0.0422841	0.044833	0.0473662	0.0498834	0.052384	0.0548678	0.0573345	0.059784	0.0622161	0.0646307	0.0670279	0.0694077	0.0717701	0.0741151	0.0764429	0.0787534	0.0810464	0.083322	0.0855798	0.0878193	0.09004	0.0922411	0.0944216	0.0965802	0.0987153	0.100825	0.102907	0.104959	0.106977	0.108959	0.1109	0.112796	0.114642	0.116433	0.118163	0.119827	0.121417	0.122927	0.124348	0.125674	0.126896	0.128005	0.128993	0.129852	0.130571	0.131142	0.131557	0.131805	0.131879	0.13177	0.13147	0.130971	0.130265	0.129347	0.128211	0.126851	0.125264	0.123445	0.121392	0.119104	0.11658	0.113821	0.110829	0.107605	0.104153	0.100479	0.0965863	0.0924829	0.0881756	0.0836726	0.0789826	0.0741154	0.0690811	0.0638906	0.0585553	0.0530869	0.0474977	0.0418002	0.0360075	0.0301327	0.0241891	0.0181903	0.01215	0.00608193	
0.00403297	0.00806428	0.0120923	0.0161153	0.0201318	0.0241401	0.0281387	0.0321259	0.0361002	0.0400603	0.0440046	0.0479318	0.0518406	0.0557298	0.0595983	0.063445	0.067269	0.0710695	0.0748457	0.0785971	0.0823231	0.0860234	0.0896977	0.0933459	0.0969679	0.100564	0.104133	0.107677	0.111194	0.114686	0.118152	0.121592	0.125005	0.128392	0.131752	0.135085	0.138388	0.14166	0.1449	0.148105	0.151272	0.154398	0.15748	0.160512	0.163489	0.166406	0.169256	0.172032	0.174725	0.177329	0.179832	0.182226	0.1845	0.186642	0.188641	0.190484	0.192159	0.193652	0.194951	0.196041	0.19691	0.197543	0.197926	0.198048	0.197894	0.197453	0.196713	0.195664	0.194294	0.192596	0.190562	0.188184	0.185459	0.182382	0.178951	0.175164	0.171024	0.166532	0.161692	0.156509	0.15099	0.145143	0.138979	0.132508	0.125742	0.118695	0.111382	0.103817	0.096017	0.0879991	0.0797812	0.0713817	0.0628195	0.054114	0.045285	0.0363526	0.0273373	0.0182596	0.00914025	
0.00537986	0.0107575	0.0161307	0.0214973	0.0268552	0.032202	0.0375358	0.0428544	0.0481559	0.0534382	0.0586994	0.0639376	0.0691513	0.0743387	0.0794982	0.0846286	0.0897286	0.094797	0.0998329	0.104835	0.109804	0.114738	0.119638	0.124502	0.129331	0.134126	0.138885	0.143609	0.148299	0.152955	0.157576	0.162163	0.166715	0.171232	0.175714	0.180158	0.184565	0.188931	0.193254	0.197532	0.20176	0.205935	0.21005	0.214101	0.21808	0.221979	0.22579	0.229503	0.233108	0.236594	0.239948	0.243156	0.246205	0.249079	0.251763	0.25424	0.256494	0.258506	0.260259	0.261734	0.262913	0.263778	0.26431	0.264492	0.264306	0.263736	0.262766	0.261382	0.25957	0.257317	0.254615	0.251453	0.247825	0.243726	0.239152	0.234103	0.228579	0.222583	0.216121	0.2092	0.201828	0.194018	0.185782	0.177135	0.168093	0.158675	0.1489	0.138788	0.128361	0.117643	0.106657	0.0954284	0.083982	0.0723438	0.0605406	0.0485992	0.0365468	0.024411	0.0122194	
0.00672897	0.0134552	0.0201758	0.0268881	0.0335894	0.040277	0.0469481	0.0536002	0.0602307	0.0668371	0.073417	0.0799681	0.0864882	0.0929753	0.0994274	0.105843	0.11222	0.118557	0.124853	0.131108	0.137319	0.143488	0.149612	0.155693	0.16173	0.167722	0.173671	0.179577	0.185439	0.191258	0.197035	0.202769	0.20846	0.214108	0.219712	0.22527	0.230782	0.236244	0.241654	0.247008	0.252302	0.25753	0.262686	0.267762	0.27275	0.27764	0.282422	0.287083	0.291611	0.295991	0.300208	0.304245	0.308084	0.311706	0.315092	0.318221	0.321071	0.323619	0.325844	0.327722	0.32923	0.330345	0.331043	0.331303	0.331101	0.330418	0.329233	0.327528	0.325285	0.322489	0.319127	0.315188	0.310663	0.305544	0.299829	0.293516	0.286605	0.279101	0.27101	0.262341	0.253106	0.243319	0.232996	0.222157	0.210821	0.199012	0.186754	0.174073	0.160997	0.147555	0.133776	0.119693	0.105336	0.0907389	0.0759344	0.0609566	0.0458396	0.030618	0.0153265	
0.00808085	0.0161584	0.0242292	0.03229	0.0403375	0.0483684	0.0563795	0.0643676	0.0723296	0.0802626	0.0881635	0.0960296	0.103858	0.111647	0.119393	0.127095	0.134751	0.142358	0.149916	0.157423	0.164878	0.172281	0.179631	0.186928	0.194172	0.201363	0.208501	0.215587	0.222621	0.229604	0.236536	0.243418	0.250248	0.257027	0.263755	0.270429	0.277048	0.28361	0.29011	0.296545	0.30291	0.309198	0.315401	0.321511	0.327518	0.333409	0.339174	0.344797	0.350262	0.355552	0.360649	0.365532	0.37018	0.37457	0.378679	0.38248	0.385948	0.389056	0.391776	0.394081	0.395941	0.397329	0.398216	0.398575	0.398379	0.397602	0.396221	0.394211	0.391553	0.388227	0.384217	0.37951	0.374093	0.36796	0.361105	0.353526	0.345224	0.336205	0.326476	0.316048	0.304936	0.293155	0.280727	0.267674	0.254022	0.239798	0.225031	0.209753	0.193999	0.177803	0.161201	0.14423	0.126931	0.109341	0.0915017	0.0734533	0.0552372	0.036895	0.0184686	
0.00943608	0.0188682	0.0282925	0.0377051	0.0471021	0.0564796	0.0658338	0.075161	0.0844576	0.09372	0.102945	0.112129	0.121268	0.130361	0.139404	0.148394	0.157329	0.166208	0.175029	0.18379	0.192489	0.201127	0.209703	0.218216	0.226667	0.235056	0.243383	0.251649	0.259855	0.268001	0.276088	0.284117	0.292087	0.299999	0.307851	0.315643	0.323372	0.331036	0.338632	0.346153	0.353595	0.36095	0.368209	0.375363	0.3824	0.389307	0.396068	0.402667	0.409087	0.415306	0.421303	0.427054	0.432534	0.437716	0.442572	0.447072	0.451186	0.454881	0.458125	0.460883	0.463124	0.464813	0.465916	0.466402	0.466237	0.465391	0.463836	0.461543	0.458488	0.454649	0.450005	0.44454	0.43824	0.431097	0.423104	0.414258	0.404562	0.39402	0.382642	0.37044	0.357433	0.343639	0.329083	0.313792	0.297795	0.281125	0.263818	0.245911	0.227443	0.208456	0.188993	0.169097	0.148815	0.128193	0.107278	0.0861176	0.0647608	0.0432561	0.0216528	
0.0107952	0.021586	0.0323677	0.0431359	0.0538861	0.064614	0.0753151	0.0859851	0.0966199	0.107215	0.117767	0.128272	0.138725	0.149125	0.159466	0.169747	0.179965	0.190117	0.200202	0.210217	0.220162	0.230036	0.239838	0.249567	0.259225	0.268811	0.278326	0.287772	0.297149	0.306457	0.315699	0.324875	0.333985	0.343029	0.352008	0.360919	0.369762	0.378532	0.387227	0.39584	0.404367	0.412797	0.421123	0.429333	0.437413	0.445349	0.453124	0.460719	0.468112	0.475282	0.482202	0.488847	0.495186	0.501188	0.506822	0.512052	0.516842	0.521157	0.524957	0.528204	0.530859	0.532883	0.534235	0.534879	0.534776	0.533891	0.532188	0.529638	0.526208	0.521875	0.516613	0.510404	0.503232	0.495085	0.485956	0.475842	0.464744	0.45267	0.43963	0.425639	0.410716	0.394885	0.378174	0.360615	0.342241	0.323091	0.303206	0.282629	0.261407	0.239586	0.217217	0.194351	0.17104	0.147338	0.123299	0.0989786	0.0744322	0.0497159	0.0248863	
0.0121589	0.0243127	0.0364563	0.0485846	0.0606926	0.0727752	0.0848275	0.0968445	0.108822	0.120754	0.132637	0.144466	0.156237	0.167946	0.179589	0.191164	0.202666	0.214094	0.225444	0.236716	0.247907	0.259016	0.270044	0.28099	0.291854	0.302637	0.313339	0.323963	0.33451	0.34498	0.355376	0.365698	0.375948	0.386126	0.396232	0.406265	0.416223	0.426104	0.435903	0.445615	0.455234	0.46475	0.474153	0.483431	0.49257	0.501552	0.51036	0.518971	0.527362	0.535507	0.543379	0.550945	0.558174	0.565029	0.571474	0.57747	0.582975	0.587947	0.592343	0.596118	0.599226	0.601623	0.603263	0.604102	0.604097	0.603206	0.60139	0.59861	0.594833	0.590029	0.584169	0.577231	0.569198	0.560054	0.549792	0.538408	0.525904	0.512287	0.49757	0.481769	0.464907	0.447012	0.428114	0.408252	0.387463	0.365792	0.343285	0.319993	0.295968	0.271264	0.245939	0.220049	0.193656	0.16682	0.139602	0.112066	0.0842734	0.0562892	0.0281767	
0.0135277	0.0270496	0.0405602	0.0540537	0.0675244	0.0809667	0.0943751	0.107744	0.121068	0.134342	0.14756	0.160718	0.17381	0.186833	0.199782	0.212653	0.225442	0.238147	0.250765	0.263294	0.275732	0.288079	0.300332	0.312494	0.324564	0.336542	0.348431	0.360232	0.371947	0.383578	0.395126	0.406594	0.417984	0.429295	0.440529	0.451685	0.462761	0.473756	0.484666	0.495484	0.506203	0.516815	0.527309	0.53767	0.547883	0.557931	0.567792	0.577443	0.586857	0.596007	0.604859	0.613381	0.621535	0.629281	0.636577	0.643379	0.649641	0.655314	0.66035	0.664697	0.668304	0.671119	0.673092	0.67417	0.674305	0.673448	0.671554	0.66858	0.664486	0.659238	0.652803	0.645155	0.636273	0.626142	0.61475	0.602095	0.588177	0.573005	0.556592	0.538959	0.520132	0.50014	0.47902	0.456814	0.433567	0.409328	0.38415	0.35809	0.331208	0.303564	0.275224	0.246252	0.216715	0.186683	0.156224	0.125408	0.0943067	0.0629906	0.0315312	
