-4.25277e-05	-8.49491e-05	-0.000127157	-0.000169045	-0.000210503	-0.000251422	-0.00029169	-0.000331193	-0.000369815	-0.000407437	-0.000443939	-0.000479197	-0.000513086	-0.000545478	-0.000576244	-0.000605253	-0.000632373	-0.000657471	-0.000680417	-0.00070108	-0.000719331	-0.000735046	-0.000748105	-0.000758394	-0.000765805	-0.000770241	-0.000771612	-0.000769842	-0.000764867	-0.000756639	-0.000745122	-0.000730302	-0.000712181	-0.00069078	-0.000666141	-0.000638327	-0.000607423	-0.000573533	-0.000536787	-0.000497334	-0.000455342	-0.000411001	-0.000364521	-0.000316127	-0.000266062	-0.000214581	-0.000161953	-0.000108456	-5.43745e-05	-1.07772e-16	5.43745e-05	0.000108456	0.000161953	0.000214581	0.000266062	0.000316127	0.000364521	0.000411001	0.000455342	0.000497334	0.000536787	0.000573533	0.000607423	0.000638327	0.000666141	0.00069078	0.000712181	0.000730302	0.000745122	0.000756639	0.000764867	0.000769842	0.000771612	0.000770241	0.000765805	0.000758394	0.000748105	0.000735046	0.000719331	0.00070108	0.000680417	0.000657471	0.000632373	0.000605253	0.000576244	0.000545478	0.000513086	0.000479197	0.000443939	0.000407437	0.000369815	0.000331193	0.00029169	0.000251422	0.000210503	0.000169045	0.000127157	8.49491e-05	4.25277e-05	
-8.51618e-05	-0.000170111	-0.000254635	-0.000338519	-0.000421546	-0.000503496	-0.000584145	-0.000663267	-0.000740629	-0.000815994	-0.000889121	-0.000959763	-0.00102767	-0.00109258	-0.00115425	-0.0012124	-0.00126677	-0.0013171	-0.00136312	-0.00140457	-0.0014412	-0.00147275	-0.00149898	-0.00151967	-0.00153459	-0.00154355	-0.00154636	-0.00154289	-0.00153299	-0.00151656	-0.00149355	-0.00146391	-0.00142764	-0.0013848	-0.00133546	-0.00127974	-0.00121783	-0.00114992	-0.00107628	-0.000997205	-0.000913031	-0.000824142	-0.000730956	-0.000633926	-0.00053354	-0.00043031	-0.000324776	-0.000217495	-0.000109042	-2.15562e-16	0.000109042	0.000217495	0.000324776	0.00043031	0.00053354	0.000633926	0.000730956	0.000824142	0.000913031	0.000997205	0.00107628	0.00114992	0.00121783	0.00127974	0.00133546	0.0013848	0.00142764	0.00146391	0.00149355	0.00151656	0.00153299	0.00154289	0.00154636	0.00154355	0.00153459	0.00151967	0.00149898	0.00147275	0.0014412	0.00140457	0.00136312	0.0013171	0.00126677	0.0012124	0.00115425	0.00109258	0.00102767	0.000959763	0.000889121	0.000815994	0.000740629	0.000663267	0.000584145	0.000503496	0.000421546	0.000338519	0.000254635	0.000170111	8.51618e-05	
-0.000128008	-0.000255699	-0.000382753	-0.000508851	-0.000633666	-0.00075687	-0.000878129	-0.000997101	-0.00111344	-0.00122679	-0.00133679	-0.00144306	-0.00154524	-0.00164294	-0.00173576	-0.00182332	-0.0019052	-0.00198103	-0.00205039	-0.00211289	-0.00216814	-0.00221577	-0.0022554	-0.0022867	-0.00230933	-0.00232299	-0.00232741	-0.00232236	-0.00230763	-0.00228308	-0.0022486	-0.00220413	-0.00214968	-0.00208531	-0.00201114	-0.00192737	-0.00183423	-0.00173205	-0.00162121	-0.00150217	-0.00137544	-0.00124158	-0.00110123	-0.000955083	-0.00080386	-0.000648343	-0.000489344	-0.000327707	-0.000164299	-3.23387e-16	0.000164299	0.000327707	0.000489344	0.000648343	0.00080386	0.000955083	0.00110123	0.00124158	0.00137544	0.00150217	0.00162121	0.00173205	0.00183423	0.00192737	0.00201114	0.00208531	0.00214968	0.00220413	0.0022486	0.00228308	0.00230763	0.00232236	0.00232741	0.00232299	0.00230933	0.0022867	0.0022554	0.00221577	0.00216814	0.00211289	0.00205039	0.00198103	0.0019052	0.00182332	0.00173576	0.00164294	0.00154524	0.00144306	0.00133679	0.00122679	0.00111344	0.000997101	0.000878129	0.00075687	0.000633666	0.000508851	0.000382753	0.000255699	0.000128008	
-0.000171172	-0.000341923	-0.000511829	-0.000680464	-0.000847396	-0.00101219	-0.0011744	-0.00133357	-0.00148924	-0.00164094	-0.00178818	-0.00193047	-0.0020673	-0.00219817	-0.00232254	-0.0024399	-0.00254971	-0.00265142	-0.00274451	-0.00282845	-0.00290271	-0.00296678	-0.00302017	-0.0030624	-0.00309304	-0.00311168	-0.00311794	-0.0031115	-0.00309211	-0.00305953	-0.00301364	-0.00295434	-0.00288164	-0.00279562	-0.00269644	-0.00258434	-0.00245967	-0.00232283	-0.00217435	-0.00201483	-0.00184496	-0.00166551	-0.00147732	-0.00128131	-0.00107848	-0.000869858	-0.000656551	-0.000439691	-0.000220445	-4.31256e-16	0.000220445	0.000439691	0.000656551	0.000869858	0.00107848	0.00128131	0.00147732	0.00166551	0.00184496	0.00201483	0.00217435	0.00232283	0.00245967	0.00258434	0.00269644	0.00279562	0.00288164	0.00295434	0.00301364	0.00305953	0.00309211	0.0031115	0.00311794	0.00311168	0.00309304	0.0030624	0.00302017	0.00296678	0.00290271	0.00282845	0.00274451	0.00265142	0.00254971	0.0024399	0.00232254	0.00219817	0.0020673	0.00193047	0.00178818	0.00164094	0.00148924	0.00133357	0.0011744	0.00101219	0.000847396	0.000680464	0.000511829	0.000341923	0.000171172	
-0.000214758	-0.000428992	-0.000642176	-0.000853779	-0.00106327	-0.00127009	-0.0014737	-0.00167354	-0.00186901	-0.00205954	-0.00224452	-0.00242332	-0.00259533	-0.00275989	-0.00291635	-0.00306404	-0.0032023	-0.00333044	-0.0034478	-0.00355369	-0.00364747	-0.00372848	-0.00379608	-0.0038497	-0.00388876	-0.00391273	-0.00392116	-0.00391361	-0.00388975	-0.0038493	-0.00379207	-0.00371795	-0.00362693	-0.0035191	-0.00339466	-0.0032539	-0.00309726	-0.00292526	-0.00273853	-0.00253785	-0.00232407	-0.00209817	-0.00186121	-0.00161437	-0.00135888	-0.00109606	-0.000827312	-0.000554062	-0.00027779	-5.39149e-16	0.00027779	0.000554062	0.000827312	0.00109606	0.00135888	0.00161437	0.00186121	0.00209817	0.00232407	0.00253785	0.00273853	0.00292526	0.00309726	0.0032539	0.00339466	0.0035191	0.00362693	0.00371795	0.00379207	0.0038493	0.00388975	0.00391361	0.00392116	0.00391273	0.00388876	0.0038497	0.00379608	0.00372848	0.00364747	0.00355369	0.0034478	0.00333044	0.0032023	0.00306404	0.00291635	0.00275989	0.00259533	0.00242332	0.00224452	0.00205954	0.00186901	0.00167354	0.0014737	0.00127009	0.00106327	0.000853779	0.000642176	0.000428992	0.000214758	
-0.000258867	-0.00051711	-0.000774102	-0.00102921	-0.0012818	-0.00153121	-0.00177679	-0.00201786	-0.00225373	-0.00248369	-0.00270702	-0.00292298	-0.0031308	-0.00332971	-0.00351891	-0.00369762	-0.003865	-0.00402025	-0.00416254	-0.00429106	-0.004405	-0.00450357	-0.004586	-0.00465156	-0.00469955	-0.00472934	-0.00474034	-0.00473203	-0.00470399	-0.00465586	-0.00458739	-0.00449846	-0.00438902	-0.00425919	-0.00410918	-0.00393936	-0.00375022	-0.0035424	-0.00331667	-0.00307396	-0.00281531	-0.00254189	-0.002255	-0.00195607	-0.0016466	-0.0013282	-0.00100257	-0.000671454	-0.000336652	-6.47063e-16	0.000336652	0.000671454	0.00100257	0.0013282	0.0016466	0.00195607	0.002255	0.00254189	0.00281531	0.00307396	0.00331667	0.0035424	0.00375022	0.00393936	0.00410918	0.00425919	0.00438902	0.00449846	0.00458739	0.00465586	0.00470399	0.00473203	0.00474034	0.00472934	0.00469955	0.00465156	0.004586	0.00450357	0.004405	0.00429106	0.00416254	0.00402025	0.003865	0.00369762	0.00351891	0.00332971	0.0031308	0.00292298	0.00270702	0.00248369	0.00225373	0.00201786	0.00177679	0.00153121	0.0012818	0.00102921	0.000774102	0.00051711	0.000258867	
-0.000303601	-0.00060648	-0.000907912	-0.00120717	-0.0015035	-0.00179616	-0.00208439	-0.00236739	-0.00264436	-0.00291448	-0.00317691	-0.00343077	-0.00367518	-0.00390923	-0.00413198	-0.00434251	-0.00453984	-0.00472301	-0.00489106	-0.005043	-0.0051779	-0.00529479	-0.00539278	-0.00547098	-0.00552856	-0.00556474	-0.00557883	-0.0055702	-0.00553831	-0.00548275	-0.00540319	-0.00529946	-0.00517152	-0.00501945	-0.00484352	-0.00464412	-0.00442185	-0.00417744	-0.00391181	-0.00362601	-0.0033213	-0.00299907	-0.00266084	-0.0023083	-0.00194324	-0.00156758	-0.00118332	-0.000792531	-0.000397366	-7.54976e-16	0.000397366	0.000792531	0.00118332	0.00156758	0.00194324	0.0023083	0.00266084	0.00299907	0.0033213	0.00362601	0.00391181	0.00417744	0.00442185	0.00464412	0.00484352	0.00501945	0.00517152	0.00529946	0.00540319	0.00548275	0.00553831	0.0055702	0.00557883	0.00556474	0.00552856	0.00547098	0.00539278	0.00529479	0.0051779	0.005043	0.00489106	0.00472301	0.00453984	0.00434251	0.00413198	0.00390923	0.00367518	0.00343077	0.00317691	0.00291448	0.00264436	0.00236739	0.00208439	0.00179616	0.0015035	0.00120717	0.000907912	0.00060648	0.000303601	
-0.000349056	-0.000697297	-0.0010439	-0.00138804	-0.00172888	-0.00206556	-0.00239721	-0.00272294	-0.00304184	-0.00335297	-0.00365535	-0.00394801	-0.00422992	-0.00450004	-0.00475729	-0.00500059	-0.00522884	-0.00544091	-0.00563567	-0.005812	-0.00596879	-0.00610493	-0.00621935	-0.00631102	-0.00637895	-0.00642224	-0.00644004	-0.00643161	-0.00639631	-0.00633362	-0.00624316	-0.00612469	-0.00597813	-0.00580358	-0.00560131	-0.00537177	-0.00511562	-0.00483372	-0.00452709	-0.00419698	-0.00384483	-0.00347224	-0.00308099	-0.00267305	-0.00225049	-0.00181556	-0.00137058	-0.000917989	-0.000460279	-8.62882e-16	0.000460279	0.000917989	0.00137058	0.00181556	0.00225049	0.00267305	0.00308099	0.00347224	0.00384483	0.00419698	0.00452709	0.00483372	0.00511562	0.00537177	0.00560131	0.00580358	0.00597813	0.00612469	0.00624316	0.00633362	0.00639631	0.00643161	0.00644004	0.00642224	0.00637895	0.00631102	0.00621935	0.00610493	0.00596879	0.005812	0.00563567	0.00544091	0.00522884	0.00500059	0.00475729	0.00450004	0.00422992	0.00394801	0.00365535	0.00335297	0.00304184	0.00272294	0.00239721	0.00206556	0.00172888	0.00138804	0.0010439	0.000697297	0.000349056	
-0.000395328	-0.00078975	-0.00118235	-0.00157222	-0.00195841	-0.00233998	-0.00271595	-0.00308533	-0.00344709	-0.00380019	-0.00414353	-0.004476	-0.00479646	-0.00510371	-0.00539655	-0.00567374	-0.00593401	-0.0061761	-0.00639871	-0.00660055	-0.00678033	-0.00693678	-0.00706867	-0.00717479	-0.007254	-0.00730522	-0.00732748	-0.00731989	-0.0072817	-0.00721227	-0.00711114	-0.006978	-0.00681274	-0.00661543	-0.00638636	-0.00612603	-0.00583516	-0.00551471	-0.00516585	-0.00479	-0.00438879	-0.00396405	-0.00351785	-0.0030524	-0.00257013	-0.00207358	-0.00156546	-0.00104856	-0.000525763	-9.70819e-16	0.000525763	0.00104856	0.00156546	0.00207358	0.00257013	0.0030524	0.00351785	0.00396405	0.00438879	0.00479	0.00516585	0.00551471	0.00583516	0.00612603	0.00638636	0.00661543	0.00681274	0.006978	0.00711114	0.00721227	0.0072817	0.00731989	0.00732748	0.00730522	0.007254	0.00717479	0.00706867	0.00693678	0.00678033	0.00660055	0.00639871	0.0061761	0.00593401	0.00567374	0.00539655	0.00510371	0.00479646	0.004476	0.00414353	0.00380019	0.00344709	0.00308533	0.00271595	0.00233998	0.00195841	0.00157222	0.00118235	0.00078975	0.000395328	
-0.000442507	-0.000884021	-0.00132354	-0.00176007	-0.00219256	-0.00261999	-0.00304128	-0.00345533	-0.00386102	-0.00425717	-0.00464258	-0.00501602	-0.00537619	-0.00572179	-0.00605145	-0.00636379	-0.00665738	-0.00693078	-0.00718253	-0.00741116	-0.0076152	-0.00779321	-0.00794376	-0.00806547	-0.00815702	-0.00821717	-0.00824477	-0.00823879	-0.00819832	-0.00812262	-0.00801112	-0.00786344	-0.00767939	-0.00745904	-0.00720267	-0.00691082	-0.00658427	-0.0062241	-0.00583161	-0.00540838	-0.00495627	-0.00447734	-0.00397394	-0.00344858	-0.00290403	-0.00234318	-0.00176912	-0.00118503	-0.000594209	-1.07877e-15	0.000594209	0.00118503	0.00176912	0.00234318	0.00290403	0.00344858	0.00397394	0.00447734	0.00495627	0.00540838	0.00583161	0.0062241	0.00658427	0.00691082	0.00720267	0.00745904	0.00767939	0.00786344	0.00801112	0.00812262	0.00819832	0.00823879	0.00824477	0.00821717	0.00815702	0.00806547	0.00794376	0.00779321	0.0076152	0.00741116	0.00718253	0.00693078	0.00665738	0.00636379	0.00605145	0.00572179	0.00537619	0.00501602	0.00464258	0.00425717	0.00386102	0.00345533	0.00304128	0.00261999	0.00219256	0.00176007	0.00132354	0.000884021	0.000442507	
