E sigma
915.168 4.6956
915.468 4.9631
915.638 5.081
915.743 5.1331
915.861 5.1699
916.009 5.1829
916.158 5.1625
916.37 5.0902
916.942 4.8146
917.202 4.7094
917.518 4.61
917.889 4.5213
918.469 4.4129
920.428 4.0945
921.01 3.985
921.612 3.8489
922.138 3.7235
922.315 3.6983
922.403 3.6941
922.537 3.7038
922.677 3.7408
922.769 3.7846
922.862 3.8459
922.964 3.9339
923.065 4.0446
923.173 4.1872
923.295 4.3743
923.673 5.0131
923.791 5.1861
923.908 5.3247
924.018 5.4143
924.116 5.4583
924.181 5.4678
924.263 5.4576
924.352 5.4199
924.472 5.3311
924.594 5.2035
924.774 4.9737
925.101 4.5293
925.289 4.3045
925.452 4.1388
925.616 4.0006
925.779 3.886
926.018 3.7506
926.244 3.6452
926.545 3.5237
928.002 2.9931
928.642 2.7388
929.139 2.5227
929.565 2.324
930.429 1.9018
930.603 1.823
930.745 1.7659
930.855 1.729
930.964 1.7009
931.046 1.6882
931.114 1.6847
931.182 1.6897
931.237 1.7013
931.292 1.7211
931.346 1.7508
931.401 1.7927
931.442 1.8336
931.483 1.884
931.524 1.9453
931.565 2.0193
931.602 2.0984
931.639 2.1908
931.676 2.2984
931.712 2.4232
931.749 2.5676
931.775 2.679
931.801 2.8051
931.826 2.9441
931.852 3.097
931.878 3.2652
931.904 3.4497
931.93 3.6522
931.956 3.8739
931.982 4.1165
932.008 4.3816
932.034 4.671
932.06 4.9866
932.086 5.3303
932.112 5.7044
932.138 6.1109
932.164 6.5522
932.188 6.9915
932.21 7.4225
932.231 7.8832
932.264 8.6333
932.297 9.4595
932.33 10.368
932.363 11.364
932.395 12.456
932.428 13.648
932.461 14.949
932.494 16.364
932.526 17.901
932.555 19.337
932.583 20.875
932.612 22.517
932.64 24.269
932.669 26.136
932.697 28.12
932.725 30.225
932.765 33.348
932.797 36.139
932.83 39.106
932.874 43.341
932.918 47.9
932.948 51.286
932.988 55.872
933.027 60.72
933.086 68.466
933.14 76.044
933.194 84.041
933.261 94.367
933.352 109.23
933.568 145.68
933.666 161.29
933.75 173.55
933.827 183.49
933.897 191.2
933.96 196.89
934.015 200.82
934.065 203.48
934.112 205.15
934.179 206.14
934.185 206.15
934.244 205.54
934.292 204.11
934.366 200.39
934.422 196.38
934.478 191.45
934.548 184.12
934.617 175.7
934.687 166.4
934.803 149.78
935.018 117.56
935.116 103.49
935.195 92.913
935.254 85.464
935.319 77.726
935.385 70.585
935.429 66.164
935.472 62.014
935.516 58.133
935.56 54.516
935.604 51.155
935.647 48.041
935.691 45.165
935.735 42.514
935.778 40.077
935.822 37.84
935.866 35.79
935.91 33.916
935.953 32.203
936.009 30.234
936.065 28.484
936.12 26.927
936.176 25.543
936.232 24.311
936.288 23.213
936.325 22.548
936.399 21.355
936.473 20.323
936.548 19.423
936.63 18.559
936.712 17.805
936.766 17.354
936.875 16.553
936.985 15.863
937.094 15.261
937.203 14.73
937.367 14.038
937.531 13.445
937.695 12.931
937.859 12.479
938.077 11.955
938.296 11.503
938.525 11.091
938.755 10.73
939.061 10.313
939.367 9.9559
939.738 9.5845
940.175 9.2162
940.613 8.9055
941.05 8.6398
941.705 8.3061
942.361 8.0318
943.016 7.8021
943.76 7.583
944.874 7.3154
945.989 7.101
947.3 6.8974
948.611 6.732
950.534 6.538
952.632 6.3726
954.905 6.2304
958.577 6.0542
962.248 5.921
966.269 5.8061
971.777 5.6826
980.291 5.5359
1002.69 5.2282
1007.92 5.1291
1010.49 5.0556
1012.22 4.9711
1013.28 4.89
1014.02 4.7989
1014.4 4.7299
1014.87 4.6154
1015.33 4.4892
1015.52 4.4642
1015.55 4.4637
1015.66 4.4716
1015.79 4.5084
1015.91 4.5772
1016.02 4.6695
1016.13 4.7948
1016.24 4.9635
1016.36 5.1742
1016.47 5.4176
1016.66 5.8608
1016.89 6.4021
1017.03 6.6885
1017.14 6.8799
1017.24 7.0028
1017.34 7.1021
1017.44 7.1475
1017.52 7.1597
1017.62 7.1393
1017.74 7.0742
1017.89 6.9346
1018.16 6.6137
1018.42 6.3118
1018.61 6.1123
1018.82 5.9367
1019.06 5.7938
1019.27 5.698
1019.56 5.6045
1019.95 5.5194
1020.53 5.4343
1021.5 5.3434
1022.93 5.2585
1025.35 5.1637
1026.55 5.136
1026.64 5.1359
1027.78 5.1588
1028.31 5.1407
1029.38 5.0558
1030.46 5.0117
1034.58 4.8752
1037.44 4.7492
1039.42 4.6321
1040.84 4.5238
1042.25 4.3858
1044.21 4.1551
1044.58 4.1286
1044.7 4.1267
1044.93 4.1409
1045.08 4.1714
1045.19 4.2124
1045.3 4.2766
1045.41 4.3711
1045.49 4.4579
1045.56 4.5693
1045.63 4.7117
1045.69 4.8431
1045.74 4.9996
1045.8 5.1856
1045.85 5.4055
1045.89 5.5736
1045.94 5.8445
1045.99 6.159
1046.03 6.4269
1046.07 6.7249
1046.11 7.056
1046.15 7.4227
1046.19 7.8283
1046.23 8.2755
1046.26 8.7676
1046.3 9.3074
1046.34 9.8428
1046.37 10.423
1046.42 11.269
1046.47 12.205
1046.52 13.234
1046.56 14.362
1046.61 15.593
1046.66 16.93
1046.7 18.347
1046.75 19.841
1046.79 21.438
1046.84 23.137
1046.88 24.936
1046.95 27.815
1047.02 30.896
1047.1 34.601
1047.21 40.127
1047.44 52.437
1047.53 56.919
1047.61 60.55
1047.68 63.368
1047.76 66.233
1047.82 68.011
1047.88 69.554
1047.93 70.593
1048 71.432
1048.07 71.813
1048.13 71.731
1048.18 71.329
1048.26 70.2
1048.32 69.02
1048.38 67.443
1048.44 65.318
1048.52 62.578
1048.6 59.515
1048.71 54.489
1048.98 41.917
1049.09 37.054
1049.17 33.419
1049.24 30.874
1049.31 28.437
1049.38 26.073
1049.45 23.92
1049.49 22.601
1049.54 21.373
1049.59 20.234
1049.64 19.179
1049.68 18.207
1049.73 17.312
1049.78 16.491
1049.82 15.738
1049.87 15.05
1049.94 14.129
1050.01 13.328
1050.08 12.664
1050.14 12.098
1050.21 11.602
1050.28 11.165
1050.34 10.781
1050.43 10.338
1050.52 9.9613
1050.6 9.6379
1050.69 9.3584
1050.79 9.0903
1050.89 8.8364
1051.05 8.5168
1051.21 8.2524
1051.37 8.0289
1051.58 7.7785
1051.82 7.5477
1052.05 7.3543
1052.41 7.1157
1052.85 6.8773
1053.35 6.6709
1053.84 6.5063
1054.55 6.321
1055.26 6.176
1056.2 6.0246
1057.14 5.9052
1058.51 5.7684
1060.3 5.6265
1063.48 5.4008
1064.57 5.299
1065.14 5.2239
1065.69 5.1203
1066.24 4.9847
1066.53 4.9339
1066.62 4.9286
1066.76 4.9378
1066.88 4.9657
1067.02 5.0294
1067.14 5.1123
1067.28 5.2526
1067.44 5.442
1067.64 5.7488
1067.97 6.2614
1068.12 6.4696
1068.24 6.5972
1068.36 6.6834
1068.49 6.7393
1068.58 6.7525
1068.72 6.7349
1068.86 6.6786
1069.05 6.558
1069.56 6.1732
1069.76 6.0551
1070.02 5.926
1070.29 5.8333
1070.67 5.7434
1071.28 5.6539
1071.97 5.5886
1073.11 5.5156
1074.56 5.4525
1077.47 5.367
1081.89 5.2768
1101.55 4.9726
1106.26 4.8709
1108.62 4.7983
1110.19 4.7304
1111.31 4.6625
1112.31 4.573
1112.9 4.4947
1113.29 4.423
1113.68 4.3293
1114.2 4.194
1114.36 4.1704
1114.43 4.1667
1114.56 4.1753
1114.66 4.1991
1114.78 4.2565
1114.89 4.3399
1115.01 4.457
1115.12 4.6075
1115.23 4.7928
1115.35 5.0225
1115.47 5.2815
1115.84 6.181
1115.98 6.4786
1116.08 6.6576
1116.18 6.7973
1116.27 6.9031
1116.38 6.9808
1116.49 7.0104
1116.51 7.0106
1116.63 6.9821
1116.75 6.9087
1116.9 6.7572
1117.02 6.6166
1117.43 6.0846
1117.63 5.8651
1117.79 5.7176
1117.96 5.5819
1118.2 5.4437
1118.49 5.3221
1118.79 5.2367
1119.22 5.148
1119.93 5.0481
1121.1 4.9348
1122.66 4.8235
1126.06 4.6053
1127.67 4.4823
1128.98 4.3605
1130.29 4.2106
1131.47 4.0676
1131.79 4.0491
1132.01 4.0609
1132.18 4.0985
1132.3 4.1511
1132.39 4.2117
1132.48 4.2968
1132.57 4.4143
1132.64 4.5276
1132.69 4.6415
1132.75 4.7772
1132.8 4.9382
1132.86 5.1282
1132.91 5.3515
1132.97 5.6125
1133.02 5.9164
1133.08 6.2683
1133.13 6.674
1133.17 6.9772
1133.21 7.3425
1133.25 7.7817
1133.29 8.2672
1133.34 8.8022
1133.38 9.3898
1133.43 10.033
1133.47 10.734
1133.51 11.497
1133.56 12.322
1133.6 13.213
1133.64 14.171
1133.69 15.197
1133.73 16.291
1133.77 17.453
1133.84 19.324
1133.9 21.237
1133.98 23.681
1134.05 26.282
1134.14 29.712
1134.44 41.232
1134.54 44.765
1134.62 47.537
1134.71 49.988
1134.78 51.894
1134.86 53.422
1134.93 54.496
1135.01 55.163
1135.08 55.428
1135.16 55.258
1135.23 54.672
1135.31 53.647
1135.39 52.085
1135.46 50.468
1135.53 48.606
1135.64 45.444
1135.72 42.514
1136.01 32.547
1136.1 29.758
1136.18 27.113
1136.27 24.598
1136.33 22.814
1136.4 21.156
1136.46 19.628
1136.53 18.23
1136.59 16.919
1136.67 15.666
1136.71 14.91
1136.76 14.212
1136.83 13.271
1136.91 12.446
1136.97 11.762
1137.03 11.227
1137.09 10.752
1137.15 10.329
1137.23 9.838
1137.32 9.4186
1137.4 9.0595
1137.48 8.7511
1137.56 8.4851
1137.65 8.2268
1137.75 7.9815
1137.9 7.6788
1138.05 7.4339
1138.2 7.231
1138.4 7.0074
1138.62 6.8088
1138.95 6.5692
1139.28 6.3778
1139.65 6.2012
1140.02 6.0551
1140.57 5.8759
1141.19 5.714
1142.07 5.5293
1143.33 5.3075
1144.74 5.0717
1145.58 4.9073
1146.5 4.6963
1146.7 4.672
1146.76 4.6711
1146.89 4.6862
1147.01 4.7255
1147.1 4.7769
1147.18 4.8522
1147.27 4.9567
1147.35 5.0961
1147.43 5.2444
1147.5 5.4249
1147.57 5.6408
1147.64 5.895
1147.72 6.19
1147.78 6.455
1147.84 6.7973
1147.91 7.1764
1147.98 7.5914
1148.06 8.1736
1148.17 8.9502
1148.32 10.124
1148.53 11.876
1148.64 12.692
1148.72 13.274
1148.79 13.713
1148.89 14.192
1148.98 14.542
1149.06 14.762
1149.13 14.859
1149.2 14.883
1149.29 14.804
1149.37 14.621
1149.45 14.346
1149.52 14.047
1149.61 13.616
1149.71 13.067
1149.86 12.06
1150.12 10.408
1150.24 9.6505
1150.32 9.1861
1150.41 8.7592
1150.52 8.2639
1150.6 7.9368
1150.68 7.6465
1150.79 7.3133
1150.88 7.0862
1150.97 6.8679
1151.07 6.6851
1151.17 6.5325
1151.3 6.3674
1151.47 6.2083
1151.67 6.066
1151.86 5.9588
1152.16 5.8381
1152.55 5.7199
1152.95 5.6293
1153.58 5.5178
1154.32 5.4185
1155.23 5.3219
1156.87 5.1883
1159.53 5.0191
1164.22 4.7474
1166.9 4.5693
1169.01 4.3987
1170.41 4.2629
1171.89 4.0978
1173.72 3.881
1174.32 3.832
1174.58 3.8238
1174.83 3.8283
1175.08 3.8524
1175.3 3.8985
1175.46 3.956
1175.63 4.0423
1175.74 4.122
1175.85 4.2254
1175.93 4.3229
1176.03 4.4663
1176.1 4.5923
1176.17 4.742
1176.24 4.9198
1176.31 5.1312
1176.36 5.3158
1176.42 5.526
1176.47 5.7656
1176.52 6.0383
1176.58 6.3489
1176.63 6.7021
1176.68 7.1034
1176.73 7.5588
1176.79 8.0749
1176.84 8.6588
1176.89 9.3181
1176.93 9.8034
1176.96 10.328
1177 10.896
1177.03 11.508
1177.07 12.167
1177.12 13.148
1177.16 14.173
1177.21 15.294
1177.25 16.519
1177.3 17.853
1177.34 19.302
1177.39 20.871
1177.43 22.566
1177.48 24.391
1177.53 26.35
1177.57 28.444
1177.63 31.197
1177.68 34.157
1177.74 37.325
1177.79 40.697
1177.87 45.494
1177.95 51.49
1178.04 57.853
1178.17 67.53
1178.4 85.667
1178.5 93.174
1178.59 99.315
1178.67 104.45
1178.74 107.75
1178.8 110.61
1178.86 113.08
1178.93 114.98
1179 116.47
1179.05 116.96
1179.09 117.08
1179.16 116.79
1179.24 115.62
1179.32 113.59
1179.39 110.75
1179.47 107.21
1179.56 102.4
1179.65 96.949
1179.77 89.485
1180.08 67.761
1180.19 59.875
1180.28 54.247
1180.35 50.284
1180.42 46.564
1180.46 44.225
1180.53 40.797
1180.6 37.649
1180.67 34.776
1180.75 32.17
1180.82 29.816
1180.87 28.209
1180.92 26.729
1180.99 24.94
1181.06 23.346
1181.13 21.929
1181.2 20.67
1181.27 19.553
1181.34 18.563
1181.41 17.683
1181.48 16.9
1181.55 16.204
1181.63 15.523
1181.72 14.868
1181.8 14.291
1181.89 13.781
1182.01 13.117
1182.14 12.553
1182.27 12.066
1182.39 11.637
1182.59 11.088
1182.78 10.627
1182.97 10.233
1183.16 9.8926
1183.38 9.5667
1183.63 9.2344
1183.96 8.8613
1184.3 8.5496
1184.63 8.2852
1184.98 8.047
1185.51 7.749
1186.04 7.5048
1186.6 7.2885
1187.16 7.1068
1188.01 6.8823
1188.99 6.6732
1189.7 6.5492
1191.1 6.3459
1192.51 6.1841
1194.75 5.979
1196.63 5.8389
1197.33 5.8104
1197.86 5.8287
1198.65 5.902
1198.79 5.9056
1199.11 5.8868
1199.46 5.8245
1200.33 5.6085
1200.78 5.5297
1201.92 5.3795
1202.55 5.2803
1203 5.1881
1203.22 5.1323
1203.95 4.9215
1204.16 4.889
1204.21 4.8871
1204.36 4.9041
1204.46 4.9375
1204.56 4.9932
1204.66 5.0753
1204.75 5.1876
1204.86 5.3585
1204.98 5.5768
1205.05 5.749
1205.15 6.0072
1205.25 6.2983
1205.37 6.7008
1205.75 8.0592
1205.89 8.4928
1206.01 8.8076
1206.11 9.0194
1206.21 9.1706
1206.31 9.2668
1206.41 9.2983
1206.52 9.2701
1206.64 9.1637
1206.76 8.9912
1206.92 8.6995
1207.4 7.6596
1207.55 7.3679
1207.71 7.1157
1207.87 6.8921
1208.04 6.7072
1208.21 6.5617
1208.41 6.4267
1208.62 6.3251
1208.92 6.2134
1209.23 6.1318
1209.84 6.016
1210.54 5.9249
1211.64 5.8234
1212.87 5.7428
1214.96 5.6427
1217.9 5.5371
1218.62 5.5245
1219.62 5.5331
1220.28 5.5132
1221.6 5.4113
1223.56 5.3015
1224.49 5.2256
1225.1 5.1509
1225.68 5.0449
1226.22 4.9328
1226.46 4.9114
1226.61 4.9215
1226.77 4.9642
1226.89 5.0233
1227 5.0951
1227.13 5.2112
1227.27 5.3739
1227.43 5.5882
1227.68 5.9898
1227.93 6.399
1228.08 6.5982
1228.24 6.7643
1228.34 6.8466
1228.46 6.9031
1228.6 6.9227
1228.7 6.9104
1228.83 6.8616
1229.01 6.7572
1229.61 6.2839
1229.82 6.1418
1230.05 6.0181
1230.36 5.8987
1230.75 5.8012
1231.33 5.712
1232.1 5.6393
1233.26 5.5708
1235.11 5.5033
1235.92 5.489
1236.37 5.4978
1236.9 5.5424
1237.69 5.6457
1237.94 5.6564
1238.31 5.635
1239.37 5.4633
1239.93 5.4161
1241.04 5.386
1248.37 5.2963
1268.33 5.1093
1275.04 5.0225
1277.62 4.9674
1279.48 4.9023
1280.51 4.8418
1281.08 4.7896
1281.65 4.7123
1282.22 4.6167
1282.5 4.5881
1282.6 4.5873
1282.79 4.6057
1282.93 4.6409
1283.07 4.6977
1283.22 4.7862
1283.35 4.8796
1283.57 5.0841
1284.01 5.5182
1284.19 5.6644
1284.33 5.7477
1284.45 5.7971
1284.59 5.8306
1284.67 5.8355
1284.82 5.8221
1285.03 5.7617
1285.44 5.5711
1285.82 5.3933
1286.16 5.2674
1286.5 5.1718
1288.19 4.8069
1288.42 4.7725
1288.59 4.7642
1288.78 4.7823
1288.93 4.8239
1289.07 4.8834
1289.24 4.9933
1289.39 5.1209
1289.6 5.3346
1290 5.7687
1290.19 5.937
1290.33 6.0276
1290.45 6.0812
1290.59 6.1175
1290.67 6.1227
1290.82 6.1083
1291.03 6.0436
1291.45 5.8419
1291.83 5.659
1292.13 5.5471
1292.44 5.4664
1292.82 5.3974
1293.2 5.35
1294.11 5.2776
1295.64 5.2085
1297.62 5.1544
1300.66 5.1007
1308.81 5.0106
1339.85 4.7566
1340.65 4.769
1341.81 4.8148
1341.9 4.8151
1342.45 4.7967
1343.49 4.7324
1344.12 4.7225
1344.71 4.7436
1345.76 4.8236
1345.97 4.8274
1346.43 4.8062
1347.43 4.7073
1348.14 4.6724
1351 4.6337
1351.33 4.6335
1352.85 4.6608
1353.51 4.645
1354.63 4.5918
1357.35 4.539
1361.25 4.4614
1364.2 4.379
1366.01 4.307
1367.28 4.237
1368.08 4.1775
1368.88 4.0971
1369.51 4.0082
1369.93 3.929
1370.69 3.7552
1370.87 3.7277
1370.97 3.7233
1371.12 3.7361
1371.22 3.7649
1371.33 3.815
1371.43 3.8909
1371.53 3.9882
1371.62 4.1034
1371.71 4.2456
1371.8 4.4164
1371.88 4.5941
1371.98 4.865
1372.09 5.175
1372.21 5.5665
1372.34 6.0174
1372.65 7.1953
1372.78 7.633
1372.89 7.9855
1373 8.2616
1373.09 8.4434
1373.2 8.5882
1373.3 8.6706
1373.38 8.6913
1373.48 8.6618
1373.56 8.594
1373.69 8.4275
1373.82 8.1803
1373.98 7.8429
1374.38 6.8486
1374.53 6.5153
1374.68 6.2202
1374.84 5.9552
1375 5.7364
1375.1 5.6141
1375.27 5.4527
1375.44 5.3261
1375.61 5.2267
1375.88 5.1062
1376.2 5.0076
1376.62 4.9137
1377.17 4.8258
1377.71 4.7594
1378.56 4.6816
1379.99 4.5855
1381.75 4.4973
1385.12 4.364
1390.57 4.154
1392.22 4.0761
1393.82 3.9816
1394.92 3.8951
1395.55 3.829
1396.06 3.759
1397.01 3.5931
1397.26 3.5733
1397.28 3.5732
1397.43 3.5818
1397.58 3.6108
1397.71 3.6574
1397.83 3.7214
1397.95 3.8069
1398.08 3.9175
1398.2 4.0503
1398.36 4.2447
1398.84 4.9106
1399.01 5.1164
1399.13 5.236
1399.26 5.3263
1399.38 5.3821
1399.52 5.4044
1399.64 5.3921
1399.75 5.3538
1399.91 5.268
1400.11 5.1232
1400.55 4.7586
1400.76 4.5989
1401 4.4541
1401.22 4.3484
1401.51 4.2393
1401.8 4.1591
1402.2 4.0793
1402.78 3.9895
1404.02 3.8445
1407.01 3.5311
1408.35 3.3699
1409.32 3.2322
1409.97 3.127
1410.64 3.0043
1411.32 2.8582
1411.83 2.7312
1412.35 2.5854
1412.69 2.4759
1413.03 2.356
1413.59 2.1498
1413.75 2.0961
1413.87 2.0683
1413.96 2.0529
1414.03 2.0494
1414.11 2.0556
1414.18 2.0707
1414.24 2.0972
1414.31 2.1375
1414.37 2.1947
1414.41 2.244
1414.46 2.3035
1414.5 2.3745
1414.54 2.4584
1414.58 2.5567
1414.62 2.6605
1414.66 2.7669
1414.69 2.8865
1414.73 3.0202
1414.76 3.1694
1414.8 3.3352
1414.83 3.5189
1414.87 3.7219
1414.91 3.9455
1414.94 4.1912
1414.98 4.4606
1415.01 4.755
1415.05 5.076
1415.08 5.4252
1415.12 5.8042
1415.15 6.2145
1415.19 6.7152
1415.24 7.3227
1415.28 7.987
1415.32 8.711
1415.37 9.4972
1415.41 10.348
1415.46 11.266
1415.5 12.252
1415.54 13.186
1415.59 14.496
1415.64 15.903
1415.69 17.407
1415.74 19.005
1415.81 21.221
1415.86 22.842
1415.92 25.106
1416.01 28.697
1416.11 32.76
1416.4 45.13
1416.5 48.849
1416.57 51.712
1416.65 54.334
1416.74 57.121
1416.82 59.156
1416.9 60.606
1416.96 61.522
1417.01 62.082
1417.1 62.528
1417.12 62.563
1417.19 62.399
1417.27 61.744
1417.34 60.788
1417.43 59.271
1417.51 57.354
1417.58 55.41
1417.67 52.718
1417.78 48.904
1417.95 42.648
1418.12 36.334
1418.22 32.705
1418.3 30.175
1418.38 27.569
1418.46 25.143
1418.53 23.449
1418.59 21.868
1418.65 20.378
1418.71 19.003
1418.77 17.74
1418.84 16.585
1418.9 15.534
1418.96 14.581
1419.02 13.719
1419.09 12.944
1419.15 12.263
1419.21 11.651
1419.27 11.101
1419.33 10.61
1419.39 10.169
1419.45 9.7747
1419.53 9.3122
1419.61 8.9125
1419.7 8.5659
1419.78 8.257
1419.86 7.9814
1419.99 7.6313
1420.12 7.3408
1420.25 7.0956
1420.42 6.8213
1420.57 6.6127
1420.81 6.3489
1421.04 6.1279
1421.34 5.8807
1421.65 5.673
1421.99 5.4762
1422.34 5.3064
1422.85 5.0893
1423.29 4.9282
1423.84 4.755
1424.66 4.532
1425.54 4.3272
1426.51 4.1228
1428.49 3.7463
1430.52 3.3645
1431.8 3.104
1432.77 2.8888
1433.6 2.6815
1434.12 2.5407
1434.63 2.3869
1435.15 2.2168
1435.95 1.9262
1436.15 1.8643
1436.27 1.837
1436.39 1.8224
1436.43 1.8213
1436.51 1.8259
1436.58 1.8411
1436.66 1.8691
1436.72 1.9003
1436.77 1.9416
1436.83 1.9946
1436.89 2.0606
1436.95 2.1413
1437 2.2386
1437.06 2.3444
1437.1 2.4455
1437.14 2.5592
1437.19 2.6863
1437.23 2.8278
1437.27 2.9844
1437.32 3.1569
1437.36 3.3461
1437.41 3.5527
1437.45 3.7771
1437.49 4.0202
1437.53 4.2501
1437.58 4.5569
1437.63 4.8872
1437.68 5.241
1437.73 5.6181
1437.8 6.2269
1437.87 6.8851
1437.96 7.751
1438.05 8.71
1438.16 9.9156
1438.41 12.743
1438.5 13.692
1438.58 14.535
1438.68 15.489
1438.76 16.151
1438.83 16.628
1438.91 17.046
1438.98 17.359
1439.04 17.539
1439.11 17.643
1439.14 17.664
1439.22 17.628
1439.29 17.496
1439.36 17.251
1439.44 16.889
1439.52 16.421
1439.61 15.79
1439.69 15.066
1439.79 14.198
1439.95 12.639
1440.16 10.539
1440.26 9.5817
1440.35 8.7653
1440.45 8.0016
1440.54 7.2972
1440.6 6.8624
1440.66 6.4559
1440.72 6.078
1440.79 5.6674
1440.86 5.2949
1440.93 4.9586
1441.01 4.6566
1441.08 4.3865
1441.15 4.146
1441.22 3.9326
1441.29 3.7439
1441.36 3.5774
1441.43 3.431
1441.52 3.2823
1441.59 3.1716
1441.66 3.0753
1441.77 2.9546
1441.88 2.8585
1441.99 2.784
1442.1 2.7288
1442.2 2.6913
1442.31 2.6709
1442.39 2.6667
1442.49 2.6747
1442.6 2.701
1442.69 2.7374
1442.8 2.7997
1442.88 2.8616
1442.95 2.9381
1443.03 3.0311
1443.11 3.1426
1443.19 3.2754
1443.27 3.4324
1443.35 3.6176
1443.4 3.7589
1443.46 3.9163
1443.53 4.151
1443.59 4.4012
1443.66 4.6866
1443.72 5.0125
1443.76 5.255
1443.81 5.52
1443.85 5.8098
1443.89 6.1267
1443.94 6.4733
1443.98 6.8526
1444.02 7.2676
1444.06 7.722
1444.11 8.2193
1444.15 8.7638
1444.2 9.4224
1444.24 10.012
1444.28 10.652
1444.31 11.346
1444.35 12.098
1444.39 12.913
1444.43 13.796
1444.47 14.752
1444.51 15.787
1444.55 16.906
1444.59 18.115
1444.63 19.573
1444.67 21.159
1444.72 22.884
1444.76 24.757
1444.8 26.788
1444.84 28.988
1444.89 31.367
1444.93 33.935
1444.97 36.49
1445.01 39.226
1445.05 42.15
1445.09 45.271
1445.13 48.598
1445.17 52.137
1445.21 55.896
1445.27 61.666
1445.32 67.279
1445.37 73.295
1445.42 79.718
1445.47 86.554
1445.52 93.803
1445.58 102.58
1445.64 111.87
1445.7 121.68
1445.79 136.96
1445.87 152.51
1445.98 174.31
1446.3 239.73
1446.41 261.54
1446.51 280.54
1446.61 297.57
1446.68 307.57
1446.75 316.3
1446.83 324.63
1446.91 330.98
1446.98 334.9
1447.05 337
1447.11 337.53
1447.19 336.23
1447.25 333.98
1447.33 328.83
1447.41 321.56
1447.51 310.68
1447.61 297.54
1447.72 280.3
1447.83 261.32
1448.03 223.27
1448.21 191.03
1448.32 172.35
1448.42 155.62
1448.51 141.7
1448.59 128.75
1448.68 116.83
1448.74 109.47
1448.8 102.58
1448.88 93.913
1448.95 87.592
1449.01 81.771
1449.08 76.428
1449.14 71.535
1449.21 67.067
1449.27 62.992
1449.34 59.282
1449.4 55.908
1449.47 52.842
1449.53 50.057
1449.59 47.527
1449.66 45.226
1449.72 43.135
1449.81 40.633
1449.9 38.421
1449.98 36.456
1450.07 34.707
1450.16 33.142
1450.24 31.737
1450.35 30.142
1450.46 28.733
1450.57 27.48
1450.68 26.358
1450.85 24.878
1451.01 23.596
1451.2 22.32
1451.36 21.381
1451.52 20.54
1451.75 19.43
1451.99 18.47
1452.23 17.63
1452.49 16.813
1452.81 15.965
1453.12 15.231
1453.44 14.59
1453.65 14.205
1454.07 13.522
1454.5 12.92
1454.93 12.398
1455.36 11.941
1455.79 11.538
1456.44 11.015
1457.09 10.571
1457.86 10.118
1458.56 9.7777
1459.08 9.5651
1459.62 9.4051
1460.33 9.2782
1460.9 9.1679
1461.36 9.0097
1462.32 8.5862
1462.87 8.3946
1463.58 8.2146
1464.59 8.0121
1465.94 7.7823
1467.88 7.5055
1469.68 7.2933
1472.08 7.0579
1474.95 6.8268
1477.83 6.6356
1482.53 6.3779
1490.03 6.0082
1491.7 5.9009
1492.88 5.7951
1493.6 5.7039
1494.23 5.5868
1495.04 5.4003
1495.28 5.3754
1495.3 5.3751
1495.48 5.3897
1495.65 5.4422
1495.81 5.5267
1495.95 5.6457
1496.09 5.7953
1496.24 5.9925
1496.4 6.2383
1496.91 7.1204
1497.09 7.3946
1497.25 7.5735
1497.37 7.6688
1497.51 7.7338
1497.67 7.7525
1497.82 7.7146
1498.02 7.6031
1498.26 7.4129
1498.72 6.9955
1498.96 6.8134
1499.24 6.6441
1499.47 6.5338
1499.77 6.4313
1500.17 6.3356
1500.88 6.2249
1501.91 6.1237
1502.7 6.0673
1504.92 5.9523
1513.19 5.6412
1514.7 5.5621
1515.88 5.472
1516.54 5.3989
1517.15 5.2997
1517.96 5.1292
1518.2 5.1006
1518.3 5.0988
1518.45 5.1125
1518.58 5.1453
1518.74 5.2194
1518.9 5.3286
1519.04 5.4689
1519.2 5.6642
1519.37 5.9072
1519.7 6.4573
1519.94 6.8605
1520.09 7.0674
1520.25 7.2384
1520.37 7.3296
1520.51 7.392
1520.67 7.4104
1520.82 7.3749
1521.02 7.2693
1521.26 7.0885
1521.72 6.6899
1521.94 6.5287
1522.18 6.3842
1522.49 6.2403
1522.69 6.1733
1523.09 6.0759
1523.68 5.9825
1524.63 5.8903
1526.18 5.7989
1528.55 5.7115
1532.67 5.6128
1541.67 5.4628
1554.07 5.2736
1558.35 5.1846
1560.49 5.1183
1562.02 5.0423
1562.71 4.9874
1563.32 4.9149
1563.97 4.8143
1564.34 4.7755
1564.43 4.7732
1564.62 4.7842
1564.79 4.8144
1564.95 4.8677
1565.14 4.963
1565.36 5.1114
1565.64 5.353
1566.03 5.6997
1566.23 5.8433
1566.38 5.9277
1566.52 5.9817
1566.71 6.0157
1566.77 6.0176
1566.97 5.9977
1567.11 5.9629
1567.45 5.8358
1567.99 5.6213
1568.3 5.5254
1568.64 5.4453
1569.21 5.3585
1570.02 5.2854
1571.05 5.2231
1574.42 5.0854
1578.53 4.9218
1580.64 4.8071
1582.1 4.6983
1583 4.6096
1583.83 4.5039
1584.48 4.3942
1584.97 4.2903
1585.45 4.159
1586.26 3.897
1586.4 3.8631
1586.55 3.8478
1586.66 3.8552
1586.77 3.8856
1586.86 3.9336
1586.95 4.0074
1587.04 4.1121
1587.1 4.2018
